streamid,Year,SPECIES_QUALIFIED,cu_name_pse,cuid,stream_name_pse,PSE_source,TTC_Species,TTC_STOCK_MATCH,TTC_RECORD_MATCH,TTC_METHOD,TTC_QUALITY,POP_ID,IS_INDICATOR,latitude,longitude,Spn_TTC,Spn_Combined
10136,1944,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1945,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1946,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1947,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1948,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1949,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1950,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1951,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1952,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1953,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1954,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1955,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1956,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1957,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1958,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1959,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1960,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1961,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1962,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1963,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1964,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1965,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1966,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1967,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1968,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1969,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1970,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1971,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1972,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1973,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1974,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1975,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1976,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1977,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1978,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1979,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1980,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1981,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1982,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1983,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1984,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1985,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,1986,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1490,1490
10136,1987,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1875,1875
10136,1988,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,433,433
10136,1989,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,9569,9569
10136,1990,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,5313,5313
10136,1991,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,86,86
10136,1992,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,7447,7447
10136,1993,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,2104,2104
10136,1994,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,3921,3921
10136,1995,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,4042,4042
10136,1996,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1583,1583
10136,1997,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,2267,2267
10136,1998,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,826,826
10136,1999,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,2000,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1860,1860
10136,2001,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1897,1897
10136,2002,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,2765,2765
10136,2003,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,2778,2778
10136,2004,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1968,1968
10136,2005,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1408,1408
10136,2006,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,979,979
10136,2007,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,10254,10254
10136,2008,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,2009,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,887,887
10136,2010,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,2305,2305
10136,2011,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,355,355
10136,2012,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,1372,1372
10136,2013,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Conductivity counter,1,44861,Y,60.12637275,-137.0778338,129,129
10136,2014,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,189,189
10136,2015,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Counter - mixed,1,44861,Y,60.12637275,-137.0778338,NA,NA
10136,2016,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,410,410
10136,2017,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,240,240
10136,2018,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,97,97
10136,2019,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,1497,1497
10136,2020,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,65,65
10136,2021,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,685,685
10136,2022,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,461,461
10136,2023,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,285,285
10136,2024,SEL,Nesketahin,1039,VILLAGE CREEK,TTC,Sockeye,Alsek River,Village Creek Counter,Video counter,1,44861,Y,60.12637275,-137.0778338,824,824
10137,1920,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1921,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1922,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1923,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1924,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1925,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1926,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1927,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1928,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1929,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1930,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1931,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1932,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1933,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1934,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1935,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1936,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1937,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1938,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1939,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1940,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1941,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1942,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1943,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1944,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1945,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1946,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1947,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1948,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1949,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1950,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1951,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1952,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1953,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1954,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1955,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1956,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1957,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1958,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1959,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1960,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1961,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1962,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1963,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1964,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1965,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1966,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1967,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1968,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1969,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1970,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1971,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1972,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1973,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1974,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1975,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,NA,NA
10137,1976,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,7941,7941
10137,1977,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,15441,15441
10137,1978,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,19017,19017
10137,1979,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,7051,7051
10137,1980,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,10850,10850
10137,1981,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,18448,18448
10137,1982,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,28899,28899
10137,1983,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,18017,18017
10137,1984,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,10227,10227
10137,1985,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,17259,17259
10137,1986,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,22936,22936
10137,1987,SEL,Klukshu,1038,KLUKSHU RIVER,TTC,Sockeye,Alsek River,Klukshu - Escapement,Fence count minus harvest,1,44855,Y,60.11586335,-137.0362158,9346,9346
