River,FAZ,SPECIES,PSF_CU_NAME,CU_NAME,Species_CU_INDEX,Year,SumMaxEstAll,NumSitesAll,SumMaxEstH,NumSitesH,SumMaxEstHM,NumSitesHM,SumMaxEstL,NumSitesL,SumMaxEstUNK,NumSitesUNK,PercLUNK
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2009,111843,5,111781,1,111843,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2010,117368,5,116354,1,117368,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2011,139541,1,139541,1,139541,1,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2012,95855,3,95840,1,95855,3,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2013,84663,5,84380,1,84663,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2014,123352,5,122759,1,123352,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2015,142334,1,142334,1,142334,1,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2016,164525,5,164451,1,164525,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2017,75251,5,75159,1,75251,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2018,55641,5,55541,1,55641,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2019,76793,5,76386,1,76793,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2020,31812,5,31653,1,31812,5,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2021,78644,5,78398,1,78644,5,NA,NA,NA,NA,0
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1984,3414,1,NA,NA,NA,NA,NA,NA,3414,1,100
Multiple,Multiple,PKO,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKO-19,1985,45111,1,NA,NA,NA,NA,NA,NA,45111,1,100
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1986,274,1,NA,NA,NA,NA,NA,NA,274,1,100
Multiple,Multiple,PKO,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKO-19,1987,30332,1,NA,NA,NA,NA,NA,NA,30332,1,100
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1988,347,1,NA,NA,NA,NA,NA,NA,347,1,100
Multiple,Multiple,PKO,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKO-19,1989,4496,1,NA,NA,NA,NA,NA,NA,4496,1,100
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1990,346,1,NA,NA,NA,NA,NA,NA,346,1,100
Multiple,Multiple,PKO,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKO-19,1991,1337,1,NA,NA,NA,NA,NA,NA,1337,1,100
Multiple,Multiple,PKO,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKO-19,1993,3,1,NA,NA,NA,NA,NA,NA,3,1,100
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1994,9433,1,NA,NA,NA,NA,NA,NA,9433,1,100
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1996,113,1,NA,NA,NA,NA,NA,NA,113,1,100
Multiple,Multiple,PKO,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKO-19,1997,234,1,NA,NA,NA,NA,NA,NA,234,1,100
Multiple,Multiple,PKE,TRANSBOUNDARY FJORDS,TRANSBOUNDARY FJORDS,PKE-13,1998,5000,1,NA,NA,NA,NA,NA,NA,5000,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1984,130,1,NA,NA,NA,NA,NA,NA,130,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1985,67,1,NA,NA,NA,NA,NA,NA,67,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1986,0,1,NA,NA,NA,NA,NA,NA,0,1,NA
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1987,6,1,NA,NA,NA,NA,NA,NA,6,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1988,7,1,NA,NA,NA,NA,NA,NA,7,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1989,10,1,NA,NA,NA,NA,NA,NA,10,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1990,4,1,NA,NA,NA,NA,NA,NA,4,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1992,50,1,NA,NA,NA,NA,NA,NA,50,1,100
Stikine,Lower Stikine,SEL,CHRISTINA,CHRISTINA,SEL-26-01,1993,28,1,NA,NA,NA,NA,NA,NA,28,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1984,526,1,NA,NA,NA,NA,NA,NA,526,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1985,253,1,NA,NA,NA,NA,NA,NA,253,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1986,139,1,NA,NA,NA,NA,NA,NA,139,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1987,6,1,NA,NA,NA,NA,NA,NA,6,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1988,14,1,NA,NA,NA,NA,NA,NA,14,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1989,29,1,NA,NA,NA,NA,NA,NA,29,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1990,24,1,NA,NA,NA,NA,NA,NA,24,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1991,0,1,NA,NA,NA,NA,NA,NA,0,1,NA
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1992,164,1,NA,NA,NA,NA,NA,NA,164,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1993,57,1,NA,NA,NA,NA,NA,NA,57,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1994,267,1,NA,NA,NA,NA,NA,NA,267,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1995,13,1,NA,NA,NA,NA,NA,NA,13,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1996,134,1,NA,NA,NA,NA,NA,NA,134,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1997,204,1,NA,NA,NA,NA,NA,NA,204,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1998,230,1,NA,NA,NA,NA,NA,NA,230,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,1999,56,1,NA,NA,NA,NA,NA,NA,56,1,100
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2002,239,1,NA,NA,239,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2003,240,1,NA,NA,240,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2004,245,1,NA,NA,245,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2005,66,1,NA,NA,66,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2006,276,1,NA,NA,276,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2007,0,1,NA,NA,0,1,NA,NA,NA,NA,NA
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2008,83,1,NA,NA,83,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2009,51,1,NA,NA,51,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2010,103,1,NA,NA,103,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2013,2,1,NA,NA,2,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2014,52,1,NA,NA,52,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2016,2,1,NA,NA,2,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2017,141,1,NA,NA,141,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2018,19,1,NA,NA,19,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2019,86,1,NA,NA,86,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2020,29,1,NA,NA,29,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,SEL,CHUTINE,CHUTINE,SEL-26-03,2021,47,1,NA,NA,47,1,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1984,517,5,NA,NA,328,3,NA,NA,189,2,36.6
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1985,3870,6,NA,NA,3280,5,NA,NA,590,1,15.2
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1988,704,7,NA,NA,552,4,NA,NA,152,3,21.6
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1989,3924,7,NA,NA,3533,5,NA,NA,391,2,10
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1990,3040,6,NA,NA,2946,5,NA,NA,94,1,3.1
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1991,2956,6,NA,NA,2654,5,NA,NA,302,1,10.2
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1992,3688,6,NA,NA,3393,5,NA,NA,295,1,8
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1993,530,2,NA,NA,530,2,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1994,3725,6,NA,NA,3697,5,NA,NA,28,1,0.8
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1995,3752,6,NA,NA,3541,5,NA,NA,211,1,5.6
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1996,3245,6,NA,NA,3082,5,NA,NA,163,1,5
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1997,1057,6,NA,NA,1055,5,NA,NA,2,1,0.2
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,1998,1093,6,NA,NA,1079,5,NA,NA,14,1,1.3
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2002,12646,5,NA,NA,12646,5,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2004,3000,5,NA,NA,3000,5,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2005,3199,5,NA,NA,3199,5,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2006,2213,5,NA,NA,2213,5,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2007,1557,5,NA,NA,1557,5,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2008,1147,4,NA,NA,1147,4,NA,NA,NA,NA,0
Stikine,Lower Stikine,CO,LOWER STIKINE,LOWER STIKINE,CO-39,2009,2275,5,NA,NA,2275,5,NA,NA,NA,NA,0
