SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1987,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1988,456,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1989,"1,700",E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1990,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1991,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1992,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1993,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1994,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1995,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1996,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1997,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1998,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,1999,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2000,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2001,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2002,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2003,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2004,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2005,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2006,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2007,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2008,"1,000",E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2009,"4,500",E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2010,"2,500",E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2011,150,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2012,"2,038",E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2013,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2014,700,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2015,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2016,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2017,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2018,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2019,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2020,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2021,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2022,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2023,,E.13
Sockeye,Alsek River,Neskataheen Lake Aerial Index,2024,,E.13
Sockeye,Alsek River,Village Creek Counter,1985,,E.13
Sockeye,Alsek River,Village Creek Counter,1986,"1,490",E.13
