SPECIES,Stock,Series,Year,Value,TableSource
Sockeye,Stikine River,Escapement - Mainstem,1992,65392,B.26
Sockeye,Stikine River,Escapement - Mainstem,1993,71792,B.26
Sockeye,Stikine River,Escapement - Mainstem,1994,34636,B.26
Sockeye,Stikine River,Escapement - Mainstem,1995,42850,B.26
Sockeye,Stikine River,Escapement - Mainstem,1996,45852,B.26
Sockeye,Stikine River,Escapement - Mainstem,1997,37436,B.26
Sockeye,Stikine River,Escapement - Mainstem,1998,19175,B.26
Sockeye,Stikine River,Escapement - Mainstem,1999,6071,B.26
Sockeye,Stikine River,Escapement - Mainstem,2000,10132,B.26
Sockeye,Stikine River,Escapement - Mainstem,2001,40855,B.26
Sockeye,Stikine River,Escapement - Mainstem,2002,27154,B.26
Sockeye,Stikine River,Escapement - Mainstem,2003,57972,B.26
Sockeye,Stikine River,Escapement - Mainstem,2004,36728,B.26
Sockeye,Stikine River,Escapement - Mainstem,2005,34788,B.26
Sockeye,Stikine River,Escapement - Mainstem,2006,27603,B.26
Sockeye,Stikine River,Escapement - Mainstem,2007,20865,B.26
Sockeye,Stikine River,Escapement - Mainstem,2008,16178,B.26
Sockeye,Stikine River,Escapement - Mainstem,2009,17148,B.26
Sockeye,Stikine River,Escapement - Mainstem,2010,24831,B.26
Sockeye,Stikine River,Escapement - Mainstem,2011,29393,B.26
Sockeye,Stikine River,Escapement - Mainstem,2012,33812,B.26
Sockeye,Stikine River,Escapement - Mainstem,2013,27091,B.26
Sockeye,Stikine River,Escapement - Mainstem,2014,19691,B.26
Sockeye,Stikine River,Escapement - Mainstem,2015,26432,B.26
Sockeye,Stikine River,Escapement - Mainstem,2016,28646,B.26
Sockeye,Stikine River,Escapement - Mainstem,2017,11678,B.26
Sockeye,Stikine River,Escapement - Mainstem,2018,12159,B.26
Sockeye,Stikine River,Escapement - Mainstem,2019,23174,B.26
Sockeye,Stikine River,Escapement - Mainstem,2020,7126,B.26
Sockeye,Stikine River,Escapement - Mainstem,2021,37717,B.26
Sockeye,Stikine River,Escapement - Mainstem,2022,54959,B.26
Sockeye,Stikine River,Escapement - Mainstem,2023,20281,B.26
Sockeye,Stikine River,Escapement - Mainstem,2024,54867,B.26
Sockeye,Stikine River,Terminal Run - Mainstem,1979,26103,B.26
Sockeye,Stikine River,Terminal Run - Mainstem,1980,55573,B.26
